time, number of rows, filesize (MB)
2024-02-03 12:25:29.712704, 293132, 133.75488
2024-02-03 12:27:29.921928, 293952, 134.131712
2024-02-03 12:29:29.938963, 294685, 134.463488
2024-02-03 12:31:29.936164, 295514, 134.844416
2024-02-03 12:33:29.926798, 296346, 135.221248
2024-02-03 12:35:29.951193, 297180, 135.606272
2024-02-03 12:37:29.948042, 298012, 135.983104
2024-02-03 12:39:29.948905, 298845, 136.364032
2024-02-03 12:41:29.990554, 299673, 136.740864
2024-02-03 12:43:29.985508, 300505, 137.117696
2024-02-03 12:45:29.994469, 301338, 137.50272
2024-02-03 12:47:29.979689, 302176, 137.883648
2024-02-03 12:49:30.005640, 303018, 138.264576
2024-02-03 12:51:30.015852, 303874, 138.653696
2024-02-03 12:53:30.026398, 304730, 139.051008
2024-02-03 12:55:30.036286, 305586, 139.440128
2024-02-03 12:57:30.052228, 306444, 139.829248
2024-02-03 12:59:30.044748, 307299, 140.218368
2024-02-03 13:01:30.055450, 308153, 140.611584
2024-02-03 13:03:30.063831, 309009, 141.000704
2024-02-03 13:05:30.076084, 309861, 141.389824
2024-02-03 13:07:30.113564, 310714, 141.774848
2024-02-03 13:09:30.090743, 311569, 142.168064
2024-02-03 13:11:30.100605, 312423, 142.557184
2024-02-03 13:13:30.110370, 313281, 142.9504
2024-02-03 13:15:30.119494, 314150, 143.343616
2024-02-03 13:17:30.160457, 315008, 143.740928
2024-02-03 13:19:30.138683, 315859, 144.125952
2024-02-03 13:21:30.194215, 316720, 144.519168
2024-02-03 13:23:30.158025, 317580, 144.908288
2024-02-03 13:25:30.168348, 318438, 145.301504
2024-02-03 13:27:30.199841, 319294, 145.69472
2024-02-03 13:29:30.178659, 320158, 146.087936
2024-02-03 13:31:30.188557, 321022, 146.481152
2024-02-03 13:33:30.198014, 321890, 146.874368
2024-02-03 13:35:30.207819, 322758, 147.275776
2024-02-03 13:37:30.243811, 323618, 147.664896
2024-02-03 13:39:30.220805, 324459, 148.04992
2024-02-03 13:41:30.226772, 325307, 148.434944
2024-02-03 13:43:30.252912, 326168, 148.832256
2024-02-03 13:45:30.248109, 327033, 149.225472
2024-02-03 13:47:30.295179, 327905, 149.622784
2024-02-03 13:49:30.273957, 328783, 150.020096
2024-02-03 13:51:30.293210, 329674, 150.429696
2024-02-03 13:53:30.298575, 330570, 150.839296
2024-02-03 13:55:30.312990, 331469, 151.248896
2024-02-03 13:57:30.329865, 332365, 151.6544
2024-02-03 13:59:30.324751, 333263, 152.068096
2024-02-03 14:01:30.334709, 334159, 152.4736
2024-02-03 14:03:30.340218, 335043, 152.879104
2024-02-03 14:05:30.365476, 335923, 153.276416
2024-02-03 14:07:30.354310, 336809, 153.686016
2024-02-03 14:09:30.363510, 337690, 154.087424
2024-02-03 14:11:30.366372, 338567, 154.484736
2024-02-03 14:13:30.376426, 339446, 154.886144
2024-02-03 14:15:30.385716, 340329, 155.291648
2024-02-03 14:17:30.423183, 341197, 155.684864
2024-02-03 14:19:31.787923, 342070, 156.082176
2024-02-03 14:21:30.398829, 342958, 156.48768
2024-02-03 14:23:30.413490, 343840, 156.893184
2024-02-03 14:25:30.423514, 344720, 157.294592
2024-02-03 14:27:30.455563, 345600, 157.696
2024-02-03 14:29:30.435063, 346476, 158.093312
2024-02-03 14:31:30.445114, 347352, 158.49472
2024-02-03 14:33:30.461856, 348226, 158.892032
2024-02-03 14:35:30.472385, 349093, 159.289344
2024-02-03 14:37:30.496323, 349948, 159.678464
2024-02-03 14:39:30.491188, 350797, 160.063488
2024-02-03 14:41:30.501789, 351658, 160.4608
2024-02-03 14:43:30.514100, 352522, 160.854016
2024-02-03 14:45:30.515776, 353392, 161.247232
2024-02-03 14:47:30.518397, 354272, 161.64864
2024-02-03 14:49:30.543017, 355149, 162.054144
2024-02-03 14:51:30.548159, 356022, 162.451456
2024-02-03 14:53:30.547889, 356896, 162.848768
2024-02-03 14:55:30.569611, 357775, 163.24608
2024-02-03 14:57:30.567947, 358653, 163.651584
2024-02-03 14:59:30.578422, 359522, 164.048896
2024-02-03 15:01:30.591572, 360387, 164.442112
2024-02-03 15:03:30.598718, 361279, 164.847616
2024-02-03 15:05:30.608192, 362166, 165.25312
2024-02-03 15:07:30.622426, 363046, 165.654528
2024-02-03 15:09:30.648234, 363925, 166.055936
2024-02-03 15:11:30.653540, 364798, 166.453248
2024-02-03 15:13:30.662417, 365673, 166.854656
2024-02-03 15:15:30.674057, 366555, 167.256064
2024-02-03 15:17:30.683734, 367448, 167.661568
2024-02-03 15:19:30.694509, 368339, 168.067072
2024-02-03 15:21:30.704283, 369257, 168.48896
2024-02-03 15:23:30.714968, 370187, 168.914944
2024-02-03 15:25:30.725201, 371108, 169.332736
2024-02-03 15:27:30.726068, 372030, 169.750528
2024-02-03 15:29:30.736188, 372949, 170.172416
2024-02-03 15:31:32.135017, 373859, 170.590208
2024-02-03 15:33:30.753386, 374774, 171.003904
2024-02-03 15:35:30.763740, 375696, 171.425792
2024-02-03 15:37:30.768737, 376617, 171.84768
2024-02-03 15:39:30.779497, 377531, 172.265472
2024-02-03 15:41:30.789547, 378451, 172.683264
2024-02-03 15:43:30.800046, 379368, 173.101056
2024-02-03 15:45:30.808884, 380292, 173.522944
2024-02-03 15:47:30.847350, 381207, 173.940736
2024-02-03 15:49:30.828264, 382128, 174.358528
2024-02-03 15:51:30.836792, 383070, 174.792704
2024-02-03 15:53:30.853691, 384000, 175.214592
2024-02-03 15:55:30.864531, 384936, 175.640576
2024-02-03 15:57:30.875103, 385877, 176.070656
2024-02-03 15:59:30.911322, 386823, 176.504832
2024-02-03 16:01:30.889849, 387750, 176.92672
2024-02-03 16:03:30.899923, 388674, 177.348608
2024-02-03 16:05:30.909745, 389614, 177.774592
2024-02-03 16:07:30.934434, 390547, 178.204672
2024-02-03 16:09:30.959978, 391446, 178.614272
2024-02-03 16:11:30.970108, 392334, 179.01568
2024-02-03 16:13:30.948373, 393206, 179.412992
2024-02-03 16:15:30.989303, 394076, 179.8144
2024-02-03 16:17:30.991043, 394953, 180.211712
2024-02-03 16:19:30.983492, 395824, 180.609024
2024-02-03 16:21:30.983287, 396672, 180.994048
2024-02-03 16:23:30.991686, 397508, 181.379072
2024-02-03 16:25:31.013074, 398312, 181.747712
2024-02-03 16:27:31.027704, 399119, 182.112256
2024-02-03 16:29:31.038335, 399949, 182.489088
2024-02-03 16:31:31.052847, 400793, 182.874112
2024-02-03 16:33:31.063310, 401638, 183.263232
2024-02-03 16:35:31.098471, 402484, 183.648256
2024-02-03 16:37:31.099218, 403310, 184.025088
2024-02-03 16:39:31.093182, 404111, 184.389632
2024-02-03 16:41:31.087217, 404919, 184.762368
2024-02-03 16:43:31.113813, 405728, 185.131008
2024-02-03 16:45:31.108276, 406544, 185.499648
2024-02-03 16:47:31.143924, 407356, 185.868288
2024-02-03 16:49:31.123667, 408172, 186.24512
2024-02-03 16:51:31.164604, 408997, 186.621952
2024-02-03 16:53:31.143096, 409789, 186.9824
2024-02-03 16:55:31.152624, 410575, 187.338752
2024-02-03 16:57:31.173239, 411385, 187.707392
2024-02-03 16:59:31.182978, 412190, 188.080128
2024-02-03 17:01:31.177214, 413008, 188.448768
2024-02-03 17:03:31.190012, 413845, 188.829696
2024-02-03 17:05:31.199692, 414691, 189.21472
2024-02-03 17:07:31.207918, 415523, 189.599744
2024-02-03 17:09:31.218075, 416321, 189.964288
2024-02-03 17:11:31.227851, 417085, 190.308352
2024-02-03 17:13:31.237771, 417846, 190.656512
2024-02-03 17:15:31.242786, 418607, 191.004672
2024-02-03 17:17:31.262484, 419360, 191.348736
2024-02-03 17:19:31.303291, 420112, 191.6928
2024-02-03 17:21:31.312084, 420872, 192.036864
2024-02-03 17:23:32.771993, 421637, 192.385024
2024-02-03 17:25:31.300602, 422403, 192.733184
2024-02-03 17:27:31.331649, 423168, 193.08544
2024-02-03 17:29:31.334859, 423935, 193.437696
2024-02-03 17:31:31.312797, 424707, 193.785856
2024-02-03 17:33:31.368302, 425475, 194.138112
2024-02-03 17:35:31.331165, 426238, 194.486272
2024-02-03 17:37:31.347043, 426989, 194.830336
2024-02-03 17:39:31.373329, 427744, 195.1744
2024-02-03 17:41:31.387074, 428502, 195.518464
2024-02-03 17:43:31.367725, 429266, 195.866624
2024-02-03 17:45:31.405384, 430031, 196.21888
2024-02-03 17:47:31.600678, 430784, 196.562944
2024-02-03 17:49:31.630454, 431538, 196.902912
2024-02-03 17:51:31.608471, 432296, 197.251072
2024-02-03 17:53:31.842784, 433048, 197.59104
2024-02-03 17:55:31.835961, 433800, 197.9392
2024-02-03 18:50:58.990303, 434551, 198.279168
2024-02-03 18:52:59.006930, 435247, 198.59456
2024-02-03 18:54:59.201543, 435943, 198.914048
2024-02-03 18:56:59.227148, 436643, 199.233536
2024-02-03 18:58:59.232375, 437338, 199.553024
2024-02-03 19:00:59.399034, 438010, 199.856128
2024-02-03 19:02:59.438416, 438667, 200.155136
2024-02-03 19:04:59.436565, 439324, 200.454144
2024-02-03 19:06:59.476050, 439980, 200.753152
2024-02-03 19:08:59.484344, 440640, 201.060352
2024-02-03 19:10:59.742882, 441284, 201.351168
2024-02-03 19:12:59.788134, 441922, 201.641984
2024-02-03 19:14:59.797107, 442558, 201.9328
2024-02-03 19:16:59.825682, 443224, 202.235904
2024-02-03 19:18:59.896477, 443881, 202.534912
2024-02-03 19:21:00.140197, 444537, 202.838016
2024-02-03 19:23:00.166252, 445197, 203.137024
2024-02-03 19:25:00.293214, 445860, 203.440128
2024-02-03 19:27:00.318065, 446497, 203.726848
2024-02-03 19:29:00.342843, 447120, 204.013568
2024-02-03 19:31:00.471455, 447748, 204.300288
2024-02-03 19:33:00.485717, 448379, 204.591104
2024-02-03 19:35:00.510275, 449011, 204.877824
2024-02-03 19:37:00.665229, 449643, 205.164544
2024-02-03 19:39:00.691402, 450273, 205.451264
2024-02-03 19:41:00.996765, 450896, 205.733888
2024-02-03 19:43:01.440363, 451522, 206.024704
2024-02-03 19:45:01.030427, 452162, 206.31552
2024-02-03 19:47:01.000359, 452802, 206.606336
2024-02-03 19:49:01.026023, 453425, 206.88896
2024-02-03 19:51:01.352298, 454049, 207.17568
2024-02-03 19:53:01.375493, 454676, 207.458304
2024-02-03 19:55:01.365921, 455300, 207.74912
2024-02-04 02:39:44.269494, 455800, 207.9744
2024-02-04 02:41:44.353363, 456067, 208.09728
2024-02-04 02:43:43.913021, 456339, 208.22016
2024-02-04 02:45:42.600608, 456611, 208.34304
2024-02-04 02:47:42.610108, 456878, 208.46592
2024-02-04 02:49:42.805595, 457137, 208.584704
2024-02-04 02:51:44.137001, 457401, 208.703488
2024-02-04 02:53:43.073040, 457661, 208.822272
2024-02-04 02:55:42.998460, 457899, 208.928768
2024-02-04 02:57:42.983192, 458131, 209.035264
2024-02-04 02:59:42.991422, 458370, 209.149952
2024-02-04 03:01:42.715154, 458617, 209.260544
2024-02-04 03:03:42.707214, 458865, 209.375232
2024-02-04 03:05:42.727135, 459110, 209.485824
2024-02-04 03:07:42.724200, 459350, 209.596416
2024-02-04 03:09:42.732457, 459596, 209.707008
2024-02-04 03:11:42.742771, 459813, 209.805312
2024-02-04 03:13:42.751256, 460048, 209.911808
2024-02-04 03:15:42.757429, 460300, 210.026496
2024-02-04 03:17:42.767764, 460566, 210.149376
2024-02-04 03:19:42.778078, 460830, 210.26816
2024-02-04 03:21:42.830151, 461094, 210.386944
2024-02-04 03:23:42.792848, 461356, 210.505728
2024-02-04 03:25:42.820349, 461600, 210.620416
2024-02-04 03:27:42.816505, 461840, 210.726912
2024-02-04 03:29:42.868440, 462080, 210.8416
2024-02-04 03:31:42.866654, 462327, 210.952192
2024-02-04 03:33:42.881789, 462570, 211.062784
2024-02-04 03:35:42.931112, 462813, 211.173376
2024-02-04 03:37:42.939751, 463053, 211.283968
2024-02-04 03:39:42.987958, 463293, 211.39456
2024-02-04 03:41:43.080541, 463525, 211.501056
2024-02-04 03:43:43.124613, 463760, 211.607552
2024-02-04 03:45:43.207956, 463988, 211.709952
2024-02-04 03:47:43.313995, 464204, 211.808256
2024-02-04 03:49:43.405670, 464417, 211.90656
2024-02-04 03:51:43.465005, 464613, 211.996672
2024-02-04 03:53:43.673026, 464793, 212.078592
2024-02-04 03:55:43.698877, 464947, 212.148224
2024-02-04 03:57:43.771083, 465099, 212.217856
2024-02-04 03:59:43.839662, 465249, 212.283392
2024-02-04 04:01:43.844057, 465409, 212.35712
2024-02-04 04:03:43.942754, 465556, 212.426752
2024-02-04 04:05:44.044384, 465700, 212.492288
2024-02-04 04:07:44.051652, 465841, 212.557824
2024-02-04 04:09:44.132982, 465977, 212.619264
2024-02-04 04:11:44.259714, 466113, 212.680704
2024-02-04 04:13:44.364380, 466242, 212.742144
2024-02-04 04:15:44.440794, 466370, 212.799488
2024-02-04 04:17:44.500788, 466498, 212.856832
2024-02-04 04:19:44.592832, 466626, 212.914176
2024-02-04 04:21:44.660183, 466746, 212.97152
2024-02-04 04:23:44.708515, 466858, 213.020672
2024-02-04 04:25:45.158557, 466970, 213.07392
2024-02-04 04:27:45.183926, 467075, 213.118976
2024-02-04 04:29:45.192864, 467183, 213.168128
2024-02-04 04:31:45.225542, 467295, 213.221376
2024-02-04 04:33:45.269903, 467400, 213.266432
2024-02-04 04:35:45.250170, 467501, 213.315584
2024-02-04 04:37:45.275893, 467597, 213.356544
2024-02-04 04:39:45.624444, 467693, 213.4016
2024-02-04 04:41:45.644766, 467789, 213.446656
2024-02-04 04:43:45.648767, 467889, 213.491712
2024-02-04 04:45:45.679254, 467987, 213.536768
2024-02-04 04:47:45.883562, 468083, 213.577728
2024-02-04 04:49:45.969147, 468179, 213.622784
2024-02-04 04:51:46.003930, 468264, 213.659648
2024-02-04 04:53:46.026512, 468349, 213.700608
2024-02-04 04:55:46.084603, 468425, 213.733376
2024-02-04 04:57:46.107638, 468499, 213.766144
2024-02-04 04:59:46.377521, 468572, 213.803008
2024-02-04 05:01:46.403756, 468652, 213.835776
2024-02-04 05:03:46.415608, 468732, 213.87264
2024-02-04 05:05:46.413804, 468812, 213.909504
2024-02-04 05:07:46.501002, 468892, 213.946368
2024-02-04 05:09:46.801321, 468962, 213.979136
2024-02-04 05:11:46.832530, 469026, 214.011904
2024-02-04 05:13:46.826874, 469090, 214.040576
2024-02-04 05:15:46.878443, 469157, 214.073344
2024-02-04 05:17:46.952063, 469229, 214.106112
2024-02-04 05:19:47.299058, 469301, 214.13888
2024-02-04 05:21:47.331558, 469366, 214.167552
2024-02-04 05:23:47.343747, 469423, 214.192128
2024-02-04 05:25:47.329751, 469479, 214.216704
2024-02-04 05:27:47.351024, 469535, 214.245376
2024-02-04 05:29:47.762969, 469591, 214.269952
2024-02-04 05:31:47.781697, 469647, 214.294528
2024-02-04 05:33:47.794825, 469703, 214.319104
2024-02-04 05:35:47.807573, 469759, 214.347776
2024-02-04 05:37:47.816749, 469808, 214.368256
2024-02-04 05:39:48.065124, 469856, 214.388736
2024-02-04 05:41:48.093613, 469904, 214.413312
2024-02-04 05:43:48.326351, 469954, 214.433792
2024-02-04 05:45:48.356340, 470010, 214.458368
2024-02-04 05:47:48.364751, 470066, 214.48704
2024-02-04 05:49:48.545398, 470123, 214.511616
2024-02-04 05:51:48.727050, 470187, 214.540288
2024-02-04 05:53:48.769433, 470248, 214.56896
2024-02-04 05:55:48.808462, 470299, 214.593536
2024-02-04 05:57:48.803099, 470355, 214.618112
2024-02-04 05:59:49.000079, 470417, 214.646784
2024-02-04 06:01:49.031780, 470489, 214.679552
2024-02-04 06:03:49.004428, 470561, 214.71232
2024-02-04 06:05:49.089951, 470633, 214.745088
2024-02-04 06:07:49.176527, 470705, 214.777856
2024-02-04 06:09:49.458802, 470774, 214.806528
2024-02-04 06:11:49.493234, 470838, 214.8352
2024-02-04 06:13:49.536326, 470902, 214.867968
2024-02-04 06:15:49.505591, 470970, 214.89664
2024-02-04 06:17:49.690174, 471042, 214.929408
2024-02-04 06:19:49.862026, 471114, 214.962176
2024-02-04 06:21:49.980414, 471186, 214.994944
2024-02-04 06:23:50.008533, 471258, 215.027712
2024-02-04 06:25:49.997882, 471330, 215.06048
2024-02-04 06:27:50.007131, 471402, 215.093248
2024-02-04 06:29:50.289656, 471474, 215.126016
2024-02-04 06:31:50.305373, 471546, 215.158784
2024-02-04 06:33:50.315738, 471618, 215.191552
2024-02-04 06:35:50.369558, 471685, 215.22432
2024-02-04 06:37:50.360133, 471742, 215.248896
2024-02-04 06:39:50.725885, 471803, 215.277568
2024-02-04 06:41:50.765271, 471867, 215.30624
2024-02-04 06:43:50.778058, 471931, 215.334912
2024-02-04 06:45:50.781552, 471995, 215.363584
2024-02-04 06:47:50.860778, 472059, 215.392256
2024-02-04 06:49:51.123879, 472123, 215.420928
2024-02-04 06:51:51.147400, 472191, 215.453696
2024-02-04 06:53:51.152794, 472256, 215.482368
2024-02-04 06:55:51.159927, 472320, 215.51104
2024-02-04 06:57:51.229198, 472384, 215.539712
2024-02-04 06:59:51.581575, 472448, 215.568384
2024-02-04 07:01:51.600272, 472519, 215.601152
2024-02-04 07:03:51.625506, 472594, 215.642112
2024-02-04 07:05:51.617277, 472674, 215.678976
2024-02-04 07:07:51.731057, 472754, 215.711744
2024-02-04 07:09:52.076758, 472834, 215.748608
2024-02-04 07:11:52.109373, 472907, 215.781376
2024-02-04 07:13:52.103675, 472979, 215.814144
2024-02-04 07:15:52.096047, 473058, 215.851008
2024-02-04 07:17:52.184914, 473143, 215.891968
2024-02-04 07:19:52.465211, 473231, 215.928832
2024-02-04 07:21:52.512119, 473319, 215.969792
2024-02-04 07:23:52.506043, 473407, 216.010752
2024-02-04 07:25:52.500300, 473495, 216.051712
2024-02-04 07:27:52.632801, 473583, 216.092672
2024-02-04 07:29:53.058322, 473671, 216.129536
2024-02-04 07:31:53.078848, 473759, 216.170496
2024-02-04 07:33:53.098071, 473855, 216.215552
2024-02-04 07:35:53.119372, 473951, 216.256512
2024-02-04 07:37:53.108541, 474047, 216.301568
2024-02-04 07:39:53.286803, 474149, 216.346624
2024-02-04 07:41:53.317217, 474245, 216.39168
2024-02-04 07:43:53.348396, 474348, 216.440832
2024-02-04 07:45:53.496575, 474457, 216.489984
2024-02-04 07:47:53.540106, 474569, 216.539136
2024-02-04 07:49:53.667172, 474681, 216.592384
2024-02-04 07:51:53.683792, 474797, 216.641536
2024-02-04 07:53:53.695730, 474900, 216.690688
2024-02-04 07:55:54.223060, 475001, 216.735744
2024-02-04 07:57:54.224797, 475102, 216.7808
2024-02-04 07:59:54.252412, 475198, 216.825856
2024-02-04 08:01:54.260204, 475301, 216.870912
2024-02-04 08:03:54.286727, 475405, 216.920064
2024-02-04 08:05:54.281381, 475515, 216.969216
2024-02-04 08:07:54.323626, 475627, 217.022464
2024-02-04 08:09:54.508768, 475735, 217.071616
2024-02-04 08:11:54.531040, 475839, 217.116672
2024-02-04 08:13:54.509749, 475936, 217.161728
2024-02-04 08:15:54.533012, 476032, 217.206784
2024-02-04 08:17:54.610959, 476147, 217.255936
2024-02-04 08:19:54.910920, 476273, 217.317376
2024-02-04 08:21:54.941321, 476401, 217.378816
2024-02-04 08:23:54.968849, 476529, 217.43616
2024-02-04 08:25:54.974778, 476657, 217.493504
2024-02-04 08:27:55.074391, 476785, 217.550848
2024-02-04 08:29:55.394989, 476917, 217.612288
2024-02-04 08:31:55.393976, 477053, 217.673728
2024-02-04 08:33:55.434577, 477195, 217.739264
2024-02-04 08:35:55.426894, 477339, 217.8048
2024-02-04 08:37:55.415238, 477476, 217.86624
2024-02-04 08:39:55.784758, 477628, 217.935872
2024-02-04 08:41:55.820239, 477788, 218.0096
2024-02-04 08:43:55.813962, 477960, 218.087424
2024-02-04 08:45:55.840076, 478136, 218.165248
2024-02-04 08:47:55.826392, 478315, 218.247168
2024-02-04 08:49:56.148544, 478499, 218.333184
2024-02-04 08:51:56.164347, 478676, 218.411008
2024-02-04 08:53:56.191100, 478837, 218.484736
2024-02-04 08:55:56.182951, 478994, 218.558464
2024-02-04 08:57:56.251322, 479152, 218.628096
2024-02-04 08:59:56.569258, 479315, 218.701824
2024-02-04 09:01:56.583943, 479476, 218.775552
2024-02-04 09:03:56.622382, 479638, 218.84928
2024-02-04 09:05:56.616491, 479806, 218.9312
2024-02-04 09:07:56.668971, 479974, 219.009024
2024-02-04 09:09:56.939450, 480147, 219.086848
2024-02-04 09:11:56.984632, 480305, 219.15648
2024-02-04 09:13:57.019993, 480477, 219.2384
2024-02-04 09:15:57.053206, 480665, 219.32032
2024-02-04 09:17:57.050608, 480859, 219.410432
2024-02-04 09:19:57.407218, 481067, 219.50464
2024-02-04 09:21:57.435810, 481283, 219.602944
2024-02-04 09:23:57.434943, 481499, 219.701248
2024-02-04 09:25:57.455286, 481711, 219.799552
2024-02-04 09:27:57.433812, 481939, 219.901952
2024-02-04 09:29:57.746478, 482165, 220.004352
2024-02-04 09:31:57.775028, 482386, 220.106752
2024-02-04 09:33:57.897177, 482618, 220.209152
2024-02-04 09:35:57.905680, 482854, 220.319744
2024-02-04 09:37:57.903193, 483096, 220.430336
2024-02-04 09:39:58.147735, 483356, 220.54912
2024-02-04 09:41:58.161575, 483620, 220.672
2024-02-04 09:43:58.169912, 483897, 220.798976
2024-02-04 09:45:58.239012, 484187, 220.930048
2024-02-04 09:47:58.306621, 484483, 221.065216
2024-02-04 09:49:58.691884, 484787, 221.200384
2024-02-04 09:51:58.729128, 485093, 221.339648
2024-02-04 09:53:58.737602, 485373, 221.47072
2024-02-04 09:55:58.746830, 485651, 221.5936
2024-02-04 09:57:58.755745, 485944, 221.728768
2024-02-04 09:59:58.921810, 486248, 221.868032
2024-02-04 10:01:58.951212, 486547, 222.0032
2024-02-04 10:03:58.960397, 486862, 222.14656
2024-02-04 10:05:58.970949, 487195, 222.302208
2024-02-04 10:07:58.957625, 487531, 222.45376
2024-02-04 10:09:59.306112, 487867, 222.609408
2024-02-04 10:11:59.339403, 488206, 222.76096
2024-02-04 10:13:59.347625, 488558, 222.920704
2024-02-04 10:15:59.355732, 488910, 223.084544
2024-02-04 10:17:59.332707, 489266, 223.244288
2024-02-04 10:19:59.688913, 489652, 223.420416
2024-02-04 10:21:59.717775, 490040, 223.596544
2024-02-04 10:23:59.708820, 490446, 223.780864
2024-02-04 10:25:59.732328, 490806, 223.9488
2024-02-04 10:27:59.703031, 491222, 224.137216
2024-02-04 10:30:00.000905, 491633, 224.325632
2024-02-04 10:32:00.045727, 492040, 224.509952
2024-02-04 10:34:00.054377, 492448, 224.698368
2024-02-04 10:36:00.047471, 492862, 224.886784
